City,Street
Πάτρα,Παναχαΐδος Αθηνάς (Βλατερό)
Πάτρα,Παναχαΐδος Αθηνάς (Καστελόκαμπος)
Πάτρα,Παναχαϊκού
Πάτρα,Πανδίωνος
Πάτρα,Λεωφόρος Πανεπιστημίου (Προς Αθήνα)
Πάτρα,Λεωφόρος Πανεπιστημίου
Πάτρα,Πανόρμου
Πάτρα,Πανουργιά
Πάτρα,Πανσέληνου Μανουήλ
Πάτρα,Παντανάσσης
Πάτρα,Παντοκράτορος
Πάτρα,Παξών
Πάτρα,Παπαδιαμάντη Αλεξάνδρου
Πάτρα,Παπαδιαμαντοπούλου
Πάτρα,Παπαθύμιου Βλαχάβα
Πάτρα,Παπακωστοπούλου
Πάτρα,Παπαλουκά
Πάτρα,Παπαναστασίου Αλεξάνδρου
Πάτρα,Παπανδρέου Ανδρέα
Πάτρα,Παπανδρέου Γεώργιου
Πάτρα,Λεωφόρος Παπανδρέου Γεώργιου
Πάτρα,Παπανδριά
Πάτρα,Παπανικολάου Γεώργιου
Πάτρα,Παπανικολή
Πάτρα,Παπαντώνη
Πάτρα,Παπαρρηγοπούλου
Πάτρα,Παπατσώρη Δ.
Πάτρα,Παπαφλέσσα
Πάτρα,Παππά Εμμανουήλ
Πάτρα,Παράκαμψη Ηρώων Πολυτεχνείου
Πάτρα,Παρασκευόπουλου Γεράσιμου
Πάτρα,Παράσχου Αχιλλέα
Πάτρα,Πάργας
Πάτρα,Παρθενάκου
Πάτρα,Παρθένη Κωνσταντίνου
Πάτρα,Παρμενίδου
Πάτρα,Παρμενίωνος
Πάτρα,Παρνασσού
Πάτρα,Πάρνηθος
Πάτρα,Πάρνωνος
Πάτρα,Πάρου
Πάτρα,Παταίκου
Πάτρα,Πάτμου
Πάτρα,Πατρέως
Πάτρα,Πατριάρχη Γρηγορίου Ε΄
Πάτρα,Πατριάρχη Ιωακείμ
Πάτρα,Πατρόκλου
Πάτρα,Λεωφόρος Πατρών - Κλάους
Πάτρα,Παυλόπουλου Παύλου
Πάτρα,Παυσανίου
Πάτρα,Πάφου
Πάτρα,Πάχη Χαράλαμπου
Πάτρα,Πείρου
Πάτρα,Πεισιστράτου
Πάτρα,Πελίου
Πάτρα,Πέλλης
Πάτρα,Πελοπίδα
Πάτρα,Πέλοπος
Πάτρα,Πενταδακτύλου
Πάτρα,Πέντε Πηγαδίων
Πάτρα,Πεντέλης
Πάτρα,Περγάμου
Πάτρα,Περίανδρου
Πάτρα,Περικλέους (Καστελόκαμπος)
Πάτρα,Περικλέους (Μέσα Αγυιά)
Πάτρα,Περικλυμένου
Πάτρα,Περιμετρική Οδός Πατρών
Πάτρα,Περραιβού Χριστόφορου
Πάτρα,Περσεφόνης
Πάτρα,Περσέως
Πάτρα,Πεσόντων Αστυνομικών
Πάτρα,Πέτα
Πάτρα,Πετμεζά (Αγία Βαρβάρα)
Πάτρα,Πετμεζά (Καστελόκαμπος)
Πάτρα,Πευκέστα
Πάτρα,Πηγάσου
Πάτρα,Πηλίου
Πάτρα,Πηνειού
Πάτρα,Πηνελόπης
Πάτρα,Πιερίων
Πάτρα,Πικιώνη Δ.
Πάτρα,Πινδάρου (Εγλυκάδα)
Πάτρα,Πινδάρου
Πάτρα,Πίνδου
Πάτρα,Πιπίνου Ανδρέα
Πάτρα,Πιτθέως
Πάτρα,Πιττακού
Πάτρα,Πλαταιών
Πάτρα,Πλατεία Βασιλέως Γεωργίου Α΄
Πάτρα,Πλατεία Βορείου Ηπέιρου
Πάτρα,Πλατεία Γιαννιά
Πάτρα,Πλατεία Καποδιστρίου
Πάτρα,Πλατεία Κορύλλου
Πάτρα,Πλατεία Ομονοίας
Πάτρα,Πλατεία Παντοκράτορος
Πάτρα,Πλατεία Παπανδρέου Γεώργιου
Πάτρα,Πλατεία Πετμεζά
Πάτρα,Πλατεία Υψηλών Αλωνίων
Πάτρα,Πλήθωνος
Πάτρα,Πλουτάρχου
Πάτρα,Πλωμαρίου
Πάτρα,Πολέμη Ιωάννη
Πάτρα,Πολίτη Κοσμά
Πάτρα,Πολύβιου
Πάτρα,Πολύγυρου
Πάτρα,Πολυδεύκους
Πάτρα,Πολυδούρη Μαρίας
Πάτρα,Πολυζωίδη Αναστ.
Πάτρα,Πολυκάστης
Πάτρα,Πολυκράτους
Πάτρα,Πολυλά Ιακώβου
Πάτρα,Πολυμνίας
Πάτρα,Πολυνείκους
Πάτρα,Πόντου
Πάτρα,Πόρου
Πάτρα,Πορφύρα Λάμπρου
Πάτρα,Πορφυρίου
Πάτρα,Ποτίδαιας
Πάτρα,Πουκεβίλ
Πάτρα,Πραξιτέλους
Πάτρα,Πρεβέζης
Πάτρα,Πρεβελούρου
Πάτρα,Πρεμετής
Πάτρα,Πρέσπας
Πάτρα,Πριγκιπονήσων
Πάτρα,Πρίσκου
Πάτρα,Προβελέγγιου Αριστοτέλη
Πάτρα,Προδίκου
Πάτρα,Προκοπίου
Πάτρα,Προποντίδος
Πάτρα,Προύσης
Πάτρα,Πρωταγόρα (Εγλυκάδα)
Πάτρα,Πρωταγόρα (Λάγγουρα)
Πάτρα,Πρωτέως
Πάτρα,Πρωτογένους
Πάτρα,Πτολεμαΐδος
Πάτρα,Πυθαγόρα
Πάτρα,Πύλου
Πάτρα,Πύρρας
Πάτρα,Ραγκαβή Αλεξάνδρου
Πάτρα,Ραδινού
Πάτρα,Ραζηκότσικα Αθανασίου
Πάτρα,Ραιδεστού
Πάτρα,Ράλλη Μιχαήλ
Πάτρα,Ρεθύμνου
Πάτρα,Ρετηνιώτη Δημητρίου
Πάτρα,Ρηγόπουλου Ανδρέα
Πάτρα,Ρίτσου Γιάννη
Πάτρα,Ρίτσου
Πάτρα,Ροδεσίας
Πάτρα,Ροδόπης
Πάτρα,Ροδόπουλου Χρ.
Πάτρα,Ρόδου
Πάτρα,Ροΐδη Εμμανουήλ
Πάτρα,Ροίκου
Πάτρα,Ροϊλού Γεώργιου
Πάτρα,Ρούφου Βασιλείου
Πάτρα,Ρούφου Γεώργιου
Πάτρα,Ρούφου Μπενιζέλου
Πάτρα,Ρωμανού
Πάτρα,Σαθά Κωνσταντίνου
Πάτρα,Σακελαρίδη
Πάτρα,Σακελλαρίου Αλ.
Πάτρα,Σακελλαρίου Δημητρίου
Πάτρα,Σαλαμίνος
Πάτρα,Σαλμενίκου
Πάτρα,Σαμακιάς
Πάτρα,Σαμαράκη Αντώνη
Πάτρα,Σάμης
Πάτρα,Σαμοθράκης
Πάτρα,Σάμου
Πάτρα,Σαμουήλ
Πάτρα,Σανταρόζα
Πάτρα,Σαντορίνης
Πάτρα,Σαπφούς
Πάτρα,Σαράντα Εκκλησιών
Πάτρα,Σαρανταπόρου
Πάτρα,Σατωβριάνδου
Πάτρα,Σαχίνη Γεώργιου
Πάτρα,Σαχτούρη
Πάτρα,Σέκερη
Πάτρα,Σελέμνου
Πάτρα,Σελευκείας
Πάτρα,Σελεύκου
Πάτρα,Σελινούντος
Πάτρα,Σερβίων
Πάτρα,Σερίφου
Πάτρα,Σερρών
Πάτρα,Σεφέρη Γιώργου
Πάτρα,Σηλυβρίας
Πάτρα,Σιάτιστας
Πάτρα,Σιδηροκάστρου
Πάτρα,Σικελιανού Άγγελου
Πάτρα,Σικελιανού
Πάτρα,Σικίνου
Πάτρα,Σικυώνος
Πάτρα,Σινώπης
Πάτρα,Σισίνη Γεώργιου
Πάτρα,Σισμάνη
Πάτρα,Σισύφου
Πάτρα,Σίφνου
Πάτρα,Σκαγιοπουλείου
Πάτρα,Σκαλκώτα Νίκου
Πάτρα,Σκαλτσά Ασημάκη
Πάτρα,Σκιάθου
Πάτρα,Σκίπη Σωτήρη
Πάτρα,Σκλάβου Γεράσιμου
Πάτρα,Σκόπα
Πάτρα,Σκοπέλου
Πάτρα,Σκουφά
Πάτρα,Σκύρου
Πάτρα,Σμύρνης
Πάτρα,Σολιώτη Ν.
Πάτρα,Σολωμού Διονυσίου
Πάτρα,Σόλωνος (Εγλυκάδα)
Πάτρα,Σόλωνος (Καστελόκαμπος)
Πάτρα,Σούδας
Πάτρα,Σουΐδα
Πάτρα,Σουλίου
Πάτρα,Σουλτάνη Γιαννούλη
Πάτρα,Σουνίου
Πάτρα,Σουρή Γιώργου
Πάτρα,Σούτσου Μιχαήλ
Πάτρα,Σουφλίου
Πάτρα,Σοφάδων
Πάτρα,Σοφοκλέους (Καστελόκαμπος)
Πάτρα,Σοφοκλέους (Τερψιθέα)
Πάτρα,Σπάρτης (Ζαβλάνι)
Πάτρα,Σπάρτης (Καστελόκαμπος)
Πάτρα,Σπεράντζα Στέλιου
Πάτρα,Σπερχειού
Πάτρα,Σπετσών
Πάτρα,Σπευσίππου
Πάτρα,Σποράδων
Πάτρα,Σπυρομήλιου Σπύρου
Πάτρα,Σταγείρων
Πάτρα,Σταθακοπούλου
Πάτρα,Σταματίου Βουλγάρεως
Πάτρα,Σταμούλη Στράτου
Πάτρα,Σταυρόπουλου Αναγνώστη
Πάτρα,Σταυρόπουλου Βασ.
Πάτρα,Στενημάχου
Πάτρα,Στέντορος
Πάτρα,Στησιχόρου
Πάτρα,Στουδίτη Θεόδωρου
Πάτρα,Στράβωνος
Πάτρα,Στρατάρχη Παπάγου Αλεξάνδρου
Πάτρα,Στρατηγού Κωνσταντινόπουλου
Πάτρα,Στρατηγού Παναγόπουλου Νίκου
Πάτρα,Στρατηγού Σαριπόλου Νικολάου
Πάτρα,Στρατοκλέους
Πάτρα,Στριφτόμπολα
Πάτρα,Στροφάδων
Πάτρα,Στρυμώνος
Πάτρα,Στυλίδος
Πάτρα,Στυμφαλίδος
Πάτρα,Συμεώνος
Πάτρα,Σύμης
Πάτρα,Συνταγματάρχη Ζήση
Πάτρα,Συρακουσών
Πάτρα,Σύρου
Πάτρα,Σφακτηρίας
Πάτρα,Σώκαρη Σπύρου
Πάτρα,Σωκράτους (Αρόη)
Πάτρα,Σωκράτους (Καστελόκαμπος)
Πάτρα,Σωνιέρου Σπυρίδωνος
Πάτρα,Σωσικράτους
Πάτρα,Σωσιπάτρου
Πάτρα,Σωστράτου
Πάτρα,Σωτηριάδη
Πάτρα,Σώχου Λαζάρου
Πάτρα,Ταγματάρχη Βορίση
Πάτρα,Ταγματάρχη Ζακυνθινού
Πάτρα,Ταγματάρχη Καραλή
Πάτρα,Ταγματάρχη Καραχάλιου
Πάτρα,Ταινάρου
Πάτρα,Τανάγρας
Πάτρα,Τανταλίδη Ηλία
Πάτρα,Ταντάλου
Πάτρα,Τάσσου Α.
Πάτρα,Ταϋγέτου
Πάτρα,Τεγέας
Πάτρα,Τειρεσίου
Πάτρα,Τείσωνος
Πάτρα,Τελαμώνος
Πάτρα,Τεμπών
Πάτρα,Τενέδου
Πάτρα,Τεπελενίου
Πάτρα,Τερτσέτη Γεώργιου
Πάτρα,Τερψιθέας
Πάτρα,Τερψιχόρης
Πάτρα,Τζαβέλλα Κίτσου
Πάτρα,Τζούνη Θ.
Πάτρα,Τζωρτζ
Πάτρα,Τηθύος
Πάτρα,Τηλέμαχου
Πάτρα,Τηλέφου
Πάτρα,Τήλου
Πάτρα,Τήνου
Πάτρα,Τίρυνθος
Πάτρα,Τισσαμένους
Πάτρα,Τομπάζη
Πάτρα,Τοπάλη Γεώργιου
Πάτρα,Τορώνης
Πάτρα,Τοσίτσα Μιχαήλ
Πάτρα,Τοφάλου Δημητρίου
Πάτρα,Τράκα Κομνά
Πάτρα,Τραπεζούντος
Πάτρα,Τραυλαντώνη
Πάτρα,Τρέμπελα Παν.
Πάτρα,Τριάντη Θεοδ.
Πάτρα,Τρικάλων
Πάτρα,Τρικλαρίας Αρτέμιδος
Πάτρα,Τρικούπη Χαριλάου
Πάτρα,Τριπόλεως
Πάτρα,Τριτάκη
Πάτρα,Τρίτωνος
Πάτρα,Τριχωνίδος
Πάτρα,Τριών Ναυάρχων
Πάτρα,Τροίας (Γεραναίικα)
Πάτρα,Τροίας (Καστελόκαμπος)
Πάτρα,Τροιζηνίας
Πάτρα,Τσακάλωφ
Πάτρα,Τσαμαδού Αναστάσιου
Πάτρα,Τσάτσου Κωνσταντίνου
Πάτρα,Τσερτίδου
Πάτρα,Τσιγάντε Χριστόδουλου
Πάτρα,Τυμφρηστού
Πάτρα,Τυπάλδου Ιούλιου
Πάτρα,Τυρταίου
Πάτρα,Ύδρας
Πάτρα,Υλίκης
Πάτρα,Ύλλου
Πάτρα,Υμηττού
Πάτρα,Υπαπαντής
Πάτρα,Υπατίας
Πάτρα,Υπολοχαγού Δροσοπούλου
Πάτρα,Υψηλάντου Αλεξάνδρου
Πάτρα,Υψηλάντου Δημητρίου
Πάτρα,Φαβιέρου
Πάτρα,Φαιάκων
Πάτρα,Φαίδρας
Πάτρα,Φαίδρου
Πάτρα,Φαίδωνος
Πάτρα,Φαιστού
Πάτρα,Φαναρίου
Πάτρα,Φαναριωτών
Πάτρα,Φαρμάκη Ιωάννη
Πάτρα,Φαρσάλων
Πάτρα,Φαρών (Βόρειο Τμήμα)
Πάτρα,Φαρών (Νότιο Τμήμα)
Πάτρα,Φειδίου (Καστελόκαμπος)
Πάτρα,Φειδίου (Μέσα Αγυιά)
Πάτρα,Φειδιππίδου
Πάτρα,Φεραίου Ρήγα
Πάτρα,Φερών
Πάτρα,Φιγαλείας
Πάτρα,Φιλαδελφείας
Πάτρα,Φιλελλήνων
Πάτρα,Φιλήμονος
Πάτρα,Φιλιατρών
Πάτρα,Φιλικών
Πάτρα,Φιλιππιάδος
Πάτρα,Φιλιππότη Δ.
Πάτρα,Φιλίππου & Ολυμπιάδος
Πάτρα,Φιλιππουπόλεως
Πάτρα,Φιλοκτήτη
Πάτρα,Φιλολάου
Πάτρα,Φιλονόης
Πάτρα,Φιλοποίμενος
Πάτρα,Φιλοστράτου
Πάτρα,Φιλύρα Ρώμου
Πάτρα,Φιλώτα
Πάτρα,Φινέως
Πάτρα,Φιντίου
Πάτρα,Φλέμινγκ Αλεξάνδρου
Πάτρα,Φλώρινας
Πάτρα,Φοίνικος
Πάτρα,Φολεγάνδρου
Πάτρα,Φολόης
Πάτρα,Φορμίωνος
Πάτρα,Φουρνίσκου
Πάτρα,Φραντζή Γεώργιου
Πάτρα,Φράττι Α.
Πάτρα,Φρίξου
Πάτρα,Φρουρίου
Πάτρα,Φυτάλη
Πάτρα,Φωκαίας
Πάτρα,Φωκίωνος
Πάτρα,Φωτάκου
Πάτρα,Φωτήλα Ασημάκη
Πάτρα,Φωτομάρα
Πάτρα,Φωτόπουλου Δημητρίου
Πάτρα,Χαιρωνείας
Πάτρα,Χαλεπά Γιαννούλη
Πάτρα,Χάλκης
Πάτρα,Χαλκιδικής
Πάτρα,Χαλκίδος
Πάτρα,Χαλκοκονδύλη
Πάτρα,Χανίων
Πάτρα,Χαράδρου
Πάτρα,Χαραλάμπη
Πάτρα,Χαρμίδου
Πάτρα,Χαροκόπου
Πάτρα,Χασίων
Πάτρα,Χατζή Βασ.
Πάτρα,Χατζηαποστόλου
Πάτρα,Χατζημιχαήλ Θεόφιλου
Πάτρα,Χατζιδάκι Μάνου
Πάτρα,Χατζοπούλου
Πάτρα,Χείλωνος Πατρέως
Πάτρα,Χειμάρρας
Πάτρα,Χελμού
Πάτρα,Χίου
Πάτρα,Χορτάτζη Γεώργιου
Πάτρα,Χρηστομάνου Κωνσταντίνου
Πάτρα,Χριστόπουλου Αθανασίου
Πάτρα,Χρυσανθακίδη Σ.
Πάτρα,Χρυσηίδος
Πάτρα,Χρυσοβιτσίου
Πάτρα,Χρυσολωρά Εμμανουήλ
Πάτρα,Χρυσοσπάθη Ιωάννη
Πάτρα,Χωνιάτου Νικήτα
Πάτρα,Ψαρού
Πάτρα,Ψαρών
Πάτρα,Ψελλού Μιχαήλ
Πάτρα,Ψηλορείτου
Πάτρα,Ψυχάρη Ιωάννη
Πάτρα,Ωλένου
Πάτρα,Ωρωπού
Μύκονος,Αγίας Άννης
Μύκονος,Αγίας Κυριακής
Μύκονος,Αγίας Παρασκευής
Μύκονος,Αγίας Τριάδος
Μύκονος,Αγίας Υπακοής
Μύκονος,Αγίου Αθανασίου
Μύκονος,Αγίου Αντωνίου
Μύκονος,Αγίου Αρτεμίου
Μύκονος,Αγίου Βασιλείου
Μύκονος,Αγίου Γεράσιμου
Μύκονος,Αγίου Γεωργίου
Μύκονος,Αγίου Δημητρίου
Μύκονος,Αγίου Ευθυμίου
Μύκονος,Αγίου Ιωάννη
Μύκονος,Αγίου Ιωάννου
Μύκονος,Αγίου Λουκά
Μύκονος,Αγίου Παντελεήμονα
Μύκονος,Αγίου Σπυρίδωνος
Μύκονος,Αγίων Αναργύρων
Μύκονος,Αγίων Τεσσαράκοντα
Μύκονος,Αδιέξοδο Ματογιάννη
Μύκονος,Αίαντος του Λοκρού
Μύκονος,Αξιώτη Μέλπως
Μύκονος,Απόλλωνος
Μύκονος,Αρμενιστή
Μύκονος,Αρτέμιδος
Μύκονος,Βενετίας
Μύκονος,Βοΐνοβιτς Ιωάννη
Μύκονος,Γιγάντων
Μύκονος,Γκύζη Βαρθολομαίου
Μύκονος,Δήλου
Μύκονος,Διονυσίου
Μύκονος,Δρακόπουλου Πέτρου
Μύκονος,Ενόπλων Δυνάμεων
Μύκονος,Ζουγανέλη Φλώρου
Μύκονος,Ιγγλέση
Μύκονος,Ιορδάνου Γ.
Μύκονος,Καλλέργη
Μύκονος,Καλλιάρχη Ιωάννη
Μύκονος,Καλογερά
Μύκονος,Καμπάνη Κωνσταντίνου
Μύκονος,Κατσώνη Λάμπρου
Μύκονος,Κάτω Μύλων
Μύκονος,Κουζή Γεωργούλη
Μύκονος,Κύθνου
Μύκονος,Κυριζόπουλου Βασιλείου
Μύκονος,Λευκό Στενό
Μύκονος,Μαλαματένιας
Μύκονος,Ματογιάννη
Μύκονος,Μαυρογένη
Μύκονος,Μαύρου Μάρκου
Μύκονος,Μελετοπούλου
Μύκονος,Μερμελέχα
Μύκονος,Μητροπόλεως
Μύκονος,Μιαούλη
Μύκονος,Μπάου
Μύκονος,Μπαρκιάς
Μύκονος,Μπάσουλα Ιγνατίου
Μύκονος,Μπόνη Λ.
Μύκονος,Μυρωδίου
Μύκονος,Νεοχωρίου
Μύκονος,Νίκης
Μύκονος,Ξενίας
Μύκονος,Οίκου Γκύζη
Μύκονος,Παναχράντου
Μύκονος,Παραδεισίων
Μύκονος,Παράλου
Μύκονος,Παρασκευά Μαίρης
Μύκονος,Πασαλιάδη
Μύκονος,Πελεκάνου Πέτρου
Μύκονος,Πέτασου
Μύκονος,Πηγαδακίου
Μύκονος,Πιταράκη Ζαννή
Μύκονος,Πολυκανδριώτη
Μύκονος,Ποσειδώνος
Μύκονος,Ρόχαρης
Μύκονος,Σκαρδανά
Μύκονος,Σολωμού Μ.
Μύκονος,Σουρμελή Κ.
Μύκονος,Στενό Πόρτας
Μύκονος,Σωτήρος
Μύκονος,Τιτάνων
Μύκονος,Τουρλιανής
Μύκονος,Υψηλάντου Δημητρίου
Μύκονος,Φαμέλη
Μύκονος,Φεραίου Ρήγα
Μύκονος,Φιλικής Εταιρείας
Μύκονος,Φουρνακιών
